# Undirected graph (each unordered pair of nodes is saved once): output_final.txt
# Nodes: 3000 Edges: 92119
# NodeId	NodeId
127	705
127	722
127	733
127	736
127	746
127	758
127	787
127	817
127	829
127	830
127	840
127	852
127	860
127	941
127	949
127	966
127	1024
127	1084
127	1086
127	1110
127	1128
127	1158
127	1178
127	1201
127	1237
127	1258
127	1291
127	1306
127	1321
127	1409
127	1416
127	1428
127	1433
127	1443
127	1495
127	1560
127	1592
127	1600
127	1609
127	1638
127	1650
127	1739
127	1839
127	1903
127	2015
127	2062
127	2069
127	2123
127	2192
127	2262
127	2399
127	2442
127	2544
127	2563
127	2566
127	2572
127	2739
127	2754
127	2767
127	2879
127	2901
128	130
128	136
128	137
128	138
128	142
128	146
128	150
128	154
128	162
128	168
128	174
128	202
128	207
128	210
128	229
128	231
128	234
128	238
128	242
128	244
128	246
128	247
128	248
128	260
128	265
128	272
128	284
128	291
128	292
128	308
128	312
128	314
128	323
128	336
128	338
128	345
128	347
128	363
128	372
128	407
128	484
128	490
128	498
128	533
128	535
128	548
128	595
128	629
128	662
128	667
128	697
128	703
128	710
128	714
128	754
128	820
128	905
128	949
128	987
128	1013
128	1018
128	1053
128	1168
128	1176
128	1262
128	1280
128	1293
128	1309
128	1317
128	1352
128	1428
128	1502
128	1594
128	1726
128	1761
128	1784
128	1903
128	1912
128	2041
128	2153
128	2167
128	2241
128	2315
128	2345
128	2560
128	2582
128	2663
128	2800
128	2861
129	134
129	147
129	160
129	164
129	167
129	171
129	175
129	188
129	202
129	216
129	232
129	258
129	267
129	268
129	294
129	296
129	303
129	368
129	420
129	429
129	441
129	444
129	464
129	506
129	534
129	554
129	595
129	640
129	643
129	720
129	743
129	792
129	818
129	834
129	908
129	944
129	1034
129	1078
129	1203
129	1346
129	1435
129	1493
129	1742
129	2002
129	2127
129	2267
129	2280
129	2321
129	2439
129	2957
130	132
130	139
130	140
130	145
130	148
130	150
130	151
130	153
130	154
130	157
130	158
130	161
130	164
130	166
130	171
130	172
130	173
130	174
130	175
130	177
130	178
130	179
130	182
130	183
130	188
130	190
130	193
130	196
130	197
130	201
130	203
130	209
130	210
130	212
130	214
130	216
130	218
130	219
130	220
130	222
130	228
130	234
130	236
130	244
130	263
130	264
130	265
130	275
130	278
130	279
130	280
130	286
130	328
130	332
130	335
130	336
130	355
130	360
130	364
130	370
130	373
130	384
130	390
130	393
130	406
130	407
130	428
130	431
130	433
130	448
130	456
130	504
130	511
130	530
130	536
130	558
130	568
130	587
130	596
130	607
130	632
130	651
130	663
130	664
130	675
130	678
130	686
130	717
130	724
130	771
130	783
130	800
130	802
130	812
130	816
130	842
130	845
130	886
130	922
130	932
130	937
130	946
130	991
130	1002
130	1003
130	1004
130	1009
130	1032
130	1042
130	1046
130	1068
130	1069
130	1079
130	1102
130	1106
130	1118
130	1130
130	1151
130	1161
130	1165
130	1216
130	1263
130	1280
130	1295
130	1296
130	1308
130	1364
130	1374
130	1380
130	1429
130	1466
130	1486
130	1501
130	1512
130	1553
130	1603
130	1628
130	1708
130	1746
130	1750
130	1846
130	1909
130	1916
130	1918
130	1957
130	1964
130	2273
130	2520
131	141
131	274
131	469
131	722
131	1012
132	134
132	140
132	144
132	146
132	150
132	164
132	165
132	177
132	180
132	193
132	203
132	206
132	208
132	210
132	216
132	224
132	228
132	234
132	253
132	273
132	276
132	277
132	278
132	283
132	310
132	324
132	339
132	359
132	363
132	403
132	418
132	440
132	450
132	453
132	458
132	459
132	467
132	468
132	474
132	492
132	497
132	558
132	573
132	600
132	611
132	635
132	672
132	823
132	844
132	893
132	946
132	969
132	1060
132	1262
132	1272
132	1309
132	1424
132	1496
132	1506
132	1668
132	1839
132	1895
132	1906
132	2046
132	2259
132	2482
132	2956
133	135
133	136
133	138
133	139
133	140
133	141
133	142
133	143
133	145
133	146
133	147
133	152
133	155
133	157
133	160
133	162
133	164
133	166
133	167
133	168
133	169
133	170
133	171
133	172
133	175
133	177
133	179
133	180
133	181
133	183
133	186
133	187
133	190
133	191
133	194
133	195
133	196
133	197
133	199
133	203
133	205
133	208
133	209
133	218
133	219
133	220
133	222
133	225
133	233
133	235
133	236
133	238
133	240
133	245
133	246
133	249
133	251
133	252
133	254
133	257
133	259
133	263
133	268
133	275
133	289
133	292
133	293
133	301
133	303
133	304
133	306
133	311
133	312
133	316
133	322
133	327
133	329
133	330
133	336
133	338
133	341
133	350
133	356
133	360
133	367
133	370
133	373
133	376
133	381
133	383
133	394
133	403
133	406
133	407
133	415
133	416
133	419
133	423
133	429
133	437
133	443
133	473
133	479
133	480
133	481
133	512
133	518
133	532
133	542
133	543
133	548
133	563
133	569
133	575
133	577
133	579
133	582
133	586
133	591
133	597
133	604
133	620
133	633
133	655
133	656
133	658
133	666
133	676
133	703
133	706
133	707
133	709
133	725
133	736
133	757
133	759
133	762
133	764
133	774
133	778
133	795
133	811
133	833
133	850
133	867
133	872
133	874
133	882
133	888
133	896
133	905
133	915
133	919
133	925
133	938
133	944
133	945
133	1009
133	1021
133	1039
133	1046
133	1103
133	1106
133	1113
133	1140
133	1141
133	1152
133	1154
133	1194
133	1197
133	1212
133	1215
133	1222
133	1234
133	1237
133	1238
133	1240
133	1243
133	1277
133	1289
133	1290
133	1334
133	1365
133	1374
133	1391
133	1409
133	1426
133	1459
133	1522
133	1535
133	1539
133	1553
133	1569
133	1591
133	1598
133	1642
133	1643
133	1694
133	1721
133	1784
133	1800
133	1801
133	1834
133	1908
133	1913
133	1943
133	2040
133	2051
133	2052
133	2084
133	2180
133	2205
133	2221
133	2248
133	2249
133	2298
133	2327
133	2360
133	2366
133	2383
133	2415
133	2425
133	2439
133	2441
133	2522
133	2530
133	2543
133	2608
133	2610
133	2624
133	2842
133	2863
133	2868
133	2888
133	2903
133	2913
134	135
134	136
134	137
134	138
134	139
134	141
134	142
134	143
134	145
134	146
134	147
134	148
134	150
134	151
134	152
134	153
134	154
134	158
134	160
134	163
134	164
134	168
134	171
134	177
134	178
134	179
134	187
134	189
134	190
134	191
134	194
134	200
134	202
134	203
134	206
134	207
134	208
134	210
134	211
134	212
134	217
134	218
134	222
134	225
134	227
134	229
134	231
134	232
134	233
134	234
134	237
134	240
134	241
134	242
134	249
134	252
134	253
134	258
134	265
134	269
134	270
134	271
134	272
134	274
134	275
134	280
134	281
134	284
134	286
134	293
134	294
134	295
134	296
134	298
134	306
134	320
134	327
134	328
134	329
134	332
134	334
134	336
134	341
134	343
134	347
134	349
134	354
134	355
134	357
134	360
134	364
134	367
134	370
134	382
134	394
134	395
134	398
134	406
134	407
134	408
134	409
134	411
134	416
134	418
134	424
134	426
134	433
134	438
134	440
134	441
134	446
134	448
134	458
134	463
134	471
134	474
134	475
134	485
134	491
134	518
134	519
134	528
134	531
134	539
134	547
134	554
134	558
134	584
134	590
134	598
134	602
134	603
134	620
134	624
134	628
134	633
134	636
134	639
134	641
134	643
134	653
134	655
134	670
134	695
134	696
134	701
134	721
134	743
134	803
134	815
134	851
134	852
134	865
134	868
134	869
134	897
134	908
134	910
134	923
134	938
134	941
134	944
134	980
134	982
134	990
134	999
134	1011
134	1041
134	1044
134	1055
134	1097
134	1099
134	1105
134	1121
134	1133
134	1158
134	1163
134	1189
134	1225
134	1232
134	1251
134	1252
134	1267
134	1293
134	1294
134	1326
134	1339
134	1353
134	1366
134	1377
134	1395
134	1412
134	1425
134	1428
134	1435
134	1443
134	1454
134	1462
134	1496
134	1533
134	1542
134	1602
134	1663
134	1697
134	1729
134	1748
134	1790
134	1798
134	1803
134	1810
134	1814
134	1835
134	1840
134	1859
134	1869
134	1881
134	1890
134	1900
134	1976
134	1979
134	2011
134	2037
134	2048
134	2080
134	2132
134	2166
134	2186
134	2266
134	2317
134	2324
134	2332
134	2385
134	2392
134	2407
134	2430
134	2453
134	2524
134	2532
134	2557
134	2625
134	2646
134	2693
134	2716
134	2726
134	2774
134	2790
134	2821
134	2825
134	2878
134	2882
134	2903
134	2971
134	2973
134	2982
134	2998
135	139
135	141
135	142
135	144
135	146
135	152
135	153
135	156
135	159
135	165
135	167
135	168
135	171
135	176
135	178
135	179
135	180
135	186
135	187
135	190
135	194
135	196
135	198
135	200
135	201
135	202
135	205
135	208
135	212
135	219
135	230
135	239
135	251
135	260
135	266
135	267
135	282
135	289
135	292
135	303
135	304
135	312
135	316
135	323
135	324
135	341
135	346
135	354
135	362
135	363
135	372
135	379
135	394
135	410
135	429
135	437
135	447
135	495
135	504
135	505
135	507
135	522
135	556
135	563
135	567
135	614
135	638
135	639
135	648
135	655
135	667
135	691
135	718
135	724
135	746
135	755
135	775
135	776
135	792
135	806
135	819
135	826
135	878
135	891
135	904
135	910
135	965
135	993
135	1077
135	1151
135	1159
135	1231
135	1238
135	1277
135	1361
135	1368
135	1429
135	1447
135	1492
135	1554
135	1572
135	1594
135	1604
135	1607
135	1653
135	1698
135	1700
135	1781
135	1784
135	1864
135	1873
135	1875
135	1904
135	1943
135	1947
135	1985
135	2052
135	2107
135	2141
135	2210
135	2263
135	2300
135	2373
135	2415
135	2426
135	2452
135	2516
135	2613
135	2785
135	2797
135	2831
135	2856
135	2916
136	137
136	139
136	143
136	144
136	145
136	150
136	151
136	157
136	158
136	159
136	166
136	167
136	168
136	172
136	174
136	178
136	183
136	187
136	194
136	195
136	197
136	198
136	201
136	204
136	207
136	223
136	235
136	241
136	262
136	263
136	264
136	266
136	279
136	286
136	298
136	300
136	306
136	307
136	320
136	343
136	344
136	345
136	389
136	410
136	421
136	450
136	490
136	508
136	511
136	518
136	529
136	554
136	562
136	624
136	670
136	697
136	706
136	714
136	732
136	779
136	780
136	785
136	809
136	815
136	833
136	867
136	933
136	962
136	1009
136	1150
136	1158
136	1174
136	1187
136	1188
136	1267
136	1362
136	1395
136	1489
136	1490
136	1494
136	1553
136	1594
136	1598
136	1611
136	1712
136	1749
136	1838
136	1964
136	2087
136	2091
136	2115
136	2295
136	2420
136	2582
136	2663
136	2725
136	2771
136	2921
137	141
137	143
137	146
137	149
137	158
137	161
137	163
137	164
137	170
137	175
137	179
137	182
137	187
137	196
137	200
137	207
137	213
137	224
137	227
137	240
137	241
137	254
137	256
137	279
137	286
137	290
137	300
137	310
137	352
137	359
137	379
137	383
137	387
137	403
137	424
137	449
137	452
137	534
137	556
137	605
137	627
137	629
137	659
137	684
137	698
137	715
137	723
137	816
137	817
137	828
137	843
137	853
137	869
137	923
137	937
137	971
137	998
137	1015
137	1045
137	1096
137	1203
137	1236
137	1352
137	1364
137	1448
137	1791
137	1847
137	2016
137	2075
137	2136
137	2338
137	2574
137	2606
138	140
138	141
138	144
138	145
138	163
138	167
138	169
138	173
138	177
138	182
138	191
138	198
138	203
138	205
138	217
138	219
138	239
138	271
138	304
138	325
138	343
138	363
138	380
138	478
138	493
138	505
138	539
138	544
138	638
138	648
138	702
138	732
138	805
138	863
138	950
138	1001
138	1070
138	1326
138	1469
138	1592
138	1621
138	1640
138	1667
138	1827
138	1873
138	1917
138	1923
138	2074
138	2146
138	2268
138	2348
138	2808
139	143
139	156
139	159
139	168
139	178
139	181
139	183
139	184
139	198
139	202
139	212
139	214
139	242
139	262
139	316
139	328
139	342
139	356
139	364
139	367
139	382
139	406
139	407
139	408
139	415
139	427
139	448
139	449
139	465
139	481
139	489
139	512
139	513
139	528
139	556
139	560
139	588
139	612
139	644
139	703
139	739
139	760
139	788
139	797
139	810
139	814
139	826
139	850
139	931
139	1168
139	1169
139	1226
139	1368
139	1390
139	1399
139	1498
139	1561
139	1572
139	1624
139	1853
139	1914
139	2065
139	2086
139	2097
139	2345
139	2441
139	2645
139	2682
139	2950
140	146
140	153
140	154
140	155
140	164
140	177
140	181
140	188
140	190
140	206
140	243
140	245
140	247
140	257
140	269
140	271
140	275
140	280
140	281
140	306
140	323
140	334
140	449
140	456
140	531
140	550
140	584
140	587
140	612
140	640
140	684
140	865
140	917
140	939
140	945
140	962
140	1059
140	1260
140	1644
140	1789
140	1873
140	1908
140	1986
140	1999
140	2117
140	2302
140	2379
140	2457
140	2566
140	2717
140	2968
140	2973
140	2980
141	144
141	145
141	149
141	152
141	153
141	156
141	158
141	159
141	160
141	161
141	163
141	167
141	170
141	177
141	181
141	182
141	187
141	191
141	192
141	194
141	202
141	207
141	209
141	213
141	214
141	217
141	219
141	221
141	224
141	225
141	230
141	232
141	236
141	240
141	241
141	245
141	246
141	256
141	257
141	259
141	263
141	266
141	269
141	283
141	285
141	286
141	287
141	298
141	302
141	307
141	315
141	325
141	326
141	328
141	330
141	334
141	336
141	337
141	338
141	340
141	344
141	359
141	364
141	366
141	385
141	386
141	395
141	401
141	416
141	425
141	435
141	460
141	464
141	483
141	489
141	510
141	517
141	529
141	538
141	540
141	545
141	562
141	572
141	578
141	593
141	601
141	605
141	606
141	665
141	712
141	717
141	718
141	719
141	723
141	727
141	736
141	749
141	760
141	778
141	798
141	817
141	828
141	835
141	875
141	881
141	889
141	893
141	940
141	997
141	999
141	1014
141	1067
141	1094
141	1112
141	1167
141	1178
141	1193
141	1223
141	1245
141	1284
141	1288
141	1289
141	1314
141	1450
141	1458
141	1465
141	1492
141	1675
141	1691
141	1692
141	1730
141	1731
141	1769
141	1845
141	1847
141	1848
141	1889
141	1907
141	1928
141	1940
141	2056
141	2113
141	2179
141	2185
141	2337
141	2501
141	2519
141	2559
141	2577
141	2714
141	2733
141	2799
141	2851
142	144
142	146
142	149
142	150
142	151
142	153
142	155
142	157
142	158
142	162
142	163
142	165
142	166
142	167
142	168
142	171
142	172
142	173
142	175
142	177
142	179
142	180
142	181
142	182
142	187
142	189
142	190
142	193
142	199
142	206
142	207
142	208
142	211
142	213
142	215
142	223
142	224
142	229
142	253
142	255
142	257
142	258
142	259
142	260
142	263
142	266
142	270
142	274
142	276
142	278
142	279
142	285
142	292
142	294
142	298
142	299
142	301
142	304
142	306
142	313
142	319
142	325
142	330
142	331
142	333
142	341
142	351
142	352
142	353
142	355
142	359
142	370
142	380
142	384
142	393
142	394
142	399
142	421
142	432
142	449
142	468
142	475
142	477
142	484
142	491
142	499
142	505
142	514
142	515
142	516
142	520
142	523
142	534
142	535
142	539
142	547
142	558
142	572
142	576
142	584
142	595
142	598
142	605
142	621
142	634
142	636
142	656
142	667
142	675
142	678
142	692
142	707
142	716
142	720
142	721
142	722
142	746
142	764
142	769
142	782
142	788
142	821
142	838
142	852
142	863
142	880
142	900
142	920
142	926
142	939
142	942
142	946
142	950
142	959
142	972
142	975
142	980
142	992
142	1031
142	1044
142	1045
142	1048
142	1055
142	1061
142	1067
142	1076
142	1119
142	1121
142	1126
142	1138
142	1147
142	1154
142	1168
142	1189
142	1219
142	1259
142	1272
142	1281
142	1287
142	1292
142	1384
142	1397
142	1401
142	1508
142	1547
142	1567
142	1612
142	1630
142	1633
142	1642
142	1659
142	1672
142	1726
142	1748
142	1766
142	1773
142	1778
142	1788
142	1793
142	1799
142	1835
142	1853
142	1856
142	1865
142	1880
142	1893
142	1907
142	1944
142	1958
142	1977
142	2026
142	2037
142	2040
142	2149
142	2175
142	2214
142	2216
142	2228
142	2324
142	2407
142	2474
142	2580
142	2652
142	2659
142	2663
142	2696
142	2939
142	2954
142	2983
143	147
143	149
143	152
143	156
143	158
143	162
143	170
143	171
143	178
143	185
143	196
143	200
143	205
143	206
143	208
143	213
143	215
143	226
143	240
143	254
143	256
143	268
143	285
143	287
143	299
143	301
143	308
143	313
143	317
143	327
143	341
143	367
143	391
143	412
143	413
143	414
143	425
143	437
143	453
143	496
143	518
143	520
143	540
143	571
143	683
143	714
143	734
143	816
143	989
143	1052
143	1096
143	1127
143	1194
143	1295
143	1407
143	1475
143	1547
143	1552
143	1611
143	1799
143	1801
143	1972
143	2160
143	2401
143	2873
143	2883
144	147
144	150
144	151
144	153
144	155
144	156
144	159
144	164
144	165
144	167
144	171
144	172
144	175
144	178
144	185
144	190
144	193
144	200
144	203
144	207
144	209
144	210
144	214
144	215
144	224
144	225
144	227
144	229
144	230
144	233
144	239
144	241
144	245
144	247
144	248
144	249
144	252
144	256
144	262
144	265
144	272
144	273
144	276
144	277
144	279
144	280
144	290
144	291
144	293
144	302
144	303
144	311
144	313
144	316
144	320
144	336
144	351
144	353
144	358
144	366
144	368
144	373
144	374
144	375
144	387
144	394
144	414
144	421
144	429
144	435
144	440
144	450
144	454
144	461
144	466
144	478
144	486
144	492
144	494
144	495
144	497
144	501
144	506
144	509
144	511
144	519
144	530
144	541
144	553
144	556
144	558
144	600
144	610
144	615
144	617
144	632
144	652
144	668
144	691
144	703
144	724
144	726
144	735
144	737
144	763
144	795
144	823
144	824
144	842
144	847
144	848
144	857
144	863
144	901
144	902
144	946
144	980
144	987
144	1006
144	1007
144	1015
144	1018
144	1072
144	1073
144	1074
144	1099
144	1108
144	1300
144	1344
144	1467
144	1501
144	1573
144	1659
144	1663
144	1675
144	1689
144	1703
144	1874
144	1922
144	1936
144	1947
144	2020
144	2031
144	2058
144	2106
144	2146
144	2254
144	2449
144	2591
144	2722
144	2814
144	2833
144	2835
144	2907
145	160
145	161
145	166
145	167
145	169
145	171
145	177
145	183
145	187
145	191
145	198
145	199
145	202
145	203
145	213
145	216
145	221
145	230
145	233
145	248
145	251
145	256
145	261
145	264
145	268
145	283
145	290
145	304
145	314
145	339
145	340
145	342
145	346
145	359
145	360
145	365
145	377
145	380
145	401
145	403
145	413
145	416
145	432
145	456
145	474
145	534
145	546
145	558
145	581
145	624
145	652
145	712
145	714
145	719
145	740
145	765
145	795
145	814
145	836
145	869
145	870
145	975
145	1070
145	1081
145	1101
145	1103
145	1138
145	1147
145	1174
145	1252
145	1254
145	1316
145	1399
145	1406
145	1433
145	1504
145	1528
145	1565
145	1742
145	1820
145	1892
145	1899
145	1957
145	2025
145	2026
145	2108
145	2137
145	2276
145	2643
145	2786
145	2854
145	2920
145	2960
146	149
146	162
146	163
146	165
146	171
146	172
146	173
146	177
146	180
146	184
146	189
146	205
146	226
146	234
146	263
146	267
146	274
146	279
146	295
146	397
146	407
146	448
146	478
146	482
146	487
146	491
146	495
146	529
146	557
146	577
146	633
146	647
146	656
146	670
146	703
146	752
146	765
146	844
146	892
146	948
146	1157
146	1238
146	1475
146	1499
146	1513
146	1517
146	1532
146	1657
146	1774
146	1841
146	1854
146	1872
146	2301
146	2317
146	2403
146	2412
146	2482
146	2613
146	2710
146	2742
147	150
147	153
147	155
147	156
147	158
147	159
147	160
147	165
147	166
147	167
147	168
147	169
147	171
147	173
147	178
147	187
147	190
147	200
147	201
147	204
147	209
147	211
147	217
147	220
147	222
147	223
147	230
147	232
147	233
147	240
147	241
147	246
147	252
147	256
147	269
147	270
147	276
147	277
147	280
147	282
147	296
147	308
147	320
147	324
147	335
147	336
147	340
147	341
147	344
147	348
147	360
147	397
147	402
147	405
147	411
147	429
147	443
147	447
147	453
147	456
147	457
147	483
147	494
147	519
147	544
147	556
147	568
147	595
147	620
147	626
147	639
147	646
147	654
147	681
147	703
147	713
147	716
147	718
147	738
147	759
147	773
147	815
147	819
147	847
147	964
147	997
147	1004
147	1050
147	1065
147	1066
147	1067
147	1097
147	1101
147	1104
147	1107
147	1144
147	1244
147	1259
147	1293
147	1303
147	1306
147	1307
147	1313
147	1432
147	1464
147	1521
147	1574
147	1577
147	1588
147	1671
147	1704
147	1726
147	1805
147	1851
147	2016
147	2128
147	2146
147	2152
147	2167
147	2216
147	2224
147	2268
147	2300
147	2380
147	2470
147	2569
147	2610
147	2619
147	2648
147	2688
147	2778
147	2918
147	2935
147	2950
148	150
148	154
148	158
148	162
148	169
148	171
148	176
148	177
148	179
148	181
148	184
148	187
148	192
148	201
148	221
148	229
148	232
148	237
148	248
148	252
148	256
148	271
148	275
148	281
148	284
148	287
148	288
148	305
148	318
148	324
148	326
148	327
148	394
148	395
148	396
148	426
148	482
148	498
148	556
148	579
148	594
148	607
148	625
148	643
148	648
148	824
148	899
148	903
148	941
148	949
148	982
148	1099
148	1170
148	1201
148	1313
148	1353
148	1380
148	1387
148	1403
148	1428
148	1429
148	1559
148	1569
148	1590
148	1649
148	1724
148	2250
148	2369
148	2406
148	2571
148	2601
148	2677
148	2998
149	155
149	158
149	159
149	164
149	167
149	170
149	174
149	175
149	181
149	183
149	186
149	187
149	189
149	194
149	198
149	199
149	200
149	203
149	204
149	205
149	206
149	207
149	213
149	218
149	223
149	226
149	227
149	230
149	236
149	240
149	241
149	246
149	247
149	254
149	256
149	262
149	269
149	270
149	272
149	287
149	293
149	297
149	299
149	315
149	321
149	332
149	341
149	343
149	351
149	359
149	370
149	371
149	376
149	391
149	393
149	401
149	421
149	432
149	434
149	463
149	464
149	468
149	474
149	485
149	497
149	502
149	516
149	528
149	529
149	548
149	550
149	588
149	589
149	599
149	607
149	624
149	641
149	652
149	674
149	678
149	711
149	726
149	759
149	801
149	809
149	817
149	823
149	853
149	859
149	871
149	896
149	901
149	911
149	916
149	920
149	923
149	948
149	963
149	977
149	1004
149	1014
149	1015
149	1030
149	1056
149	1080
149	1091
149	1094
149	1123
149	1142
149	1194
149	1197
149	1236
149	1282
149	1315
149	1317
149	1342
149	1343
149	1364
149	1448
149	1492
149	1517
149	1559
149	1594
149	1660
149	1684
149	1707
149	1714
149	1759
149	1764
149	1785
149	1856
149	1871
149	1884
149	1979
149	1995
149	2000
149	2075
149	2079
149	2123
149	2248
149	2415
149	2607
149	2670
149	2675
149	2684
149	2722
149	2782
149	2847
150	200
150	214
150	1675
151	156
151	158
151	162
151	165
151	167
151	175
151	176
151	185
151	186
151	187
151	192
151	198
151	199
151	202
151	204
151	207
151	208
151	218
151	227
151	228
151	243
151	244
151	251
151	264
151	283
151	286
151	294
151	320
151	327
151	339
151	407
151	413
151	428
151	445
151	456
151	459
151	471
151	485
151	487
151	511
151	512
151	513
151	554
151	568
151	572
151	581
151	602
151	609
151	642
151	650
151	660
151	753
151	760
151	788
151	938
151	947
151	963
151	990
151	1064
151	1068
151	1180
151	1186
151	1195
151	1248
151	1259
151	1344
151	1422
151	1437
151	1507
151	1578
151	1608
151	1611
151	1646
151	1840
151	1938
151	1944
151	1984
151	1990
151	2215
151	2331
151	2392
151	2420
151	2458
151	2515
151	2714
151	2781
152	153
152	155
152	160
152	163
152	166
152	168
152	169
152	170
152	173
152	175
152	177
152	179
152	183
152	186
152	190
152	191
152	195
152	201
152	215
152	219
152	221
152	225
152	226
152	231
152	235
152	254
152	258
152	263
152	265
152	269
152	272
152	286
152	288
152	301
152	312
152	315
152	317
152	320
152	336
152	337
152	343
152	349
152	365
152	371
152	387
152	391
152	400
152	420
152	431
152	433
152	434
152	441
152	450
152	461
152	466
152	470
152	489
152	496
152	500
152	537
152	552
152	590
152	591
152	592
152	594
152	597
152	603
152	618
152	621
152	648
152	649
152	654
152	656
152	657
152	658
152	686
152	694
152	725
152	726
152	744
152	747
152	750
152	866
152	936
152	947
152	970
152	1010
152	1085
152	1088
152	1135
152	1136
152	1160
152	1178
152	1190
152	1224
152	1252
152	1279
152	1354
152	1366
152	1399
152	1457
152	1476
152	1491
152	1516
152	1520
152	1591
152	1612
152	1659
152	1676
152	1687
152	1706
152	1758
152	1762
152	1771
152	1899
152	1946
152	1950
152	1972
152	2011
152	2064
152	2069
152	2240
152	2305
152	2357
152	2462
152	2472
152	2622
152	2641
152	2678
152	2710
152	2777
152	2796
152	2965
153	154
153	157
153	159
153	161
153	162
153	163
153	167
153	177
153	181
153	188
153	189
153	192
153	196
153	198
153	204
153	218
153	225
153	226
153	233
153	235
153	244
153	248
153	249
153	253
153	260
153	262
153	266
153	290
153	321
153	324
153	325
153	339
153	343
153	344
153	352
153	370
153	372
153	378
153	383
153	387
153	388
153	404
153	407
153	409
153	410
153	416
153	420
153	425
153	434
153	437
153	441
153	451
153	456
153	460
153	462
153	470
153	475
153	486
153	503
153	505
153	512
153	517
153	531
153	543
153	544
153	557
153	561
153	573
153	579
153	580
153	607
153	615
153	624
153	628
153	634
153	656
153	669
153	691
153	740
153	754
153	770
153	807
153	850
153	887
153	897
153	905
153	913
153	919
153	943
153	945
153	965
153	1078
153	1086
153	1098
153	1166
153	1171
153	1183
153	1207
153	1227
153	1230
153	1235
153	1245
153	1257
153	1262
153	1285
153	1319
153	1339
153	1352
153	1403
153	1412
153	1473
153	1474
153	1478
153	1530
153	1594
153	1651
153	1671
153	1701
153	1712
153	1713
153	1760
153	1768
153	1814
153	1863
153	1869
153	1956
153	2019
153	2351
153	2445
153	2479
153	2655
154	158
154	162
154	167
154	168
154	171
154	173
154	175
154	179
154	180
154	181
154	187
154	189
154	193
154	195
154	196
154	198
154	208
154	210
154	213
154	215
154	220
154	226
154	228
154	231
154	235
154	237
154	238
154	242
154	243
154	248
154	251
154	255
154	269
154	274
154	275
154	280
154	281
154	283
154	284
154	287
154	295
154	306
154	308
154	321
154	322
154	327
154	332
154	336
154	347
154	352
154	370
154	372
154	383
154	388
154	390
154	395
154	398
154	400
154	404
154	406
154	419
154	423
154	426
154	432
154	453
154	469
154	480
154	490
154	503
154	530
154	533
154	541
154	545
154	547
154	551
154	561
154	563
154	567
154	573
154	581
154	585
154	601
154	609
154	610
154	619
154	628
154	643
154	651
154	670
154	672
154	710
154	736
154	770
154	772
154	792
154	803
154	814
154	851
154	852
154	930
154	939
154	969
154	974
154	985
154	1001
154	1050
154	1074
154	1183
154	1210
154	1279
154	1286
154	1326
154	1333
154	1341
154	1349
154	1357
154	1380
154	1416
154	1434
154	1458
154	1464
154	1491
154	1679
154	1733
154	1735
154	1739
154	1750
154	1757
154	1762
154	1808
154	1894
154	1995
154	2052
154	2141
154	2222
154	2233
154	2249
154	2353
154	2436
154	2446
154	2494
154	2618
154	2632
154	2641
154	2737
154	2742
154	2846
154	2850
154	2905
154	2943
154	2991
155	159
155	160
155	161
155	162
155	164
155	165
155	171
155	174
155	178
155	179
155	180
155	185
155	186
155	187
155	189
155	190
155	191
155	198
155	200
155	201
155	209
155	211
155	212
155	213
155	214
155	217
155	218
155	220
155	221
155	222
155	223
155	229
155	230
155	232
155	233
155	235
155	238
155	241
155	242
155	244
155	247
155	252
155	253
155	258
155	275
155	276
155	280
155	281
155	286
155	301
155	326
155	343
155	347
155	355
155	357
155	359
155	376
155	402
155	407
155	414
155	428
155	430
155	439
155	445
155	455
155	479
155	488
155	489
155	491
155	513
155	514
155	519
155	526
155	538
155	549
155	556
155	564
155	569
155	584
155	618
155	625
155	646
155	708
155	716
155	723
155	736
155	738
155	752
155	760
155	764
155	773
155	808
155	817
155	858
155	873
155	875
155	901
155	941
155	948
155	958
155	996
155	1084
155	1116
155	1120
155	1127
155	1170
155	1222
155	1238
155	1267
155	1281
155	1310
155	1330
155	1365
155	1434
155	1477
155	1488
155	1554
155	1574
155	1639
155	1650
155	1663
155	1709
155	1717
155	1775
155	1821
155	1971
155	2008
155	2056
155	2062
155	2122
155	2200
155	2218
155	2224
155	2229
155	2449
155	2610
155	2772
155	2908
156	161
156	165
156	166
156	167
156	178
156	180
156	186
156	187
156	190
156	192
156	194
156	195
156	202
156	205
156	212
156	213
156	214
156	215
156	216
156	217
156	220
156	227
156	233
156	251
156	259
156	265
156	266
156	286
156	290
156	294
156	300
156	312
156	318
156	330
156	333
156	345
156	373
156	393
156	410
156	424
156	428
156	434
156	437
156	441
156	450
156	470
156	480
156	495
156	498
156	505
156	507
156	528
156	532
156	560
156	564
156	566
156	579
156	602
156	610
156	614
156	617
156	625
156	628
156	638
156	644
156	655
156	679
156	703
156	760
156	771
156	778
156	822
156	841
156	852
156	896
156	903
156	931
156	940
156	952
156	960
156	982
156	1005
156	1053
156	1064
156	1100
156	1160
156	1214
156	1275
156	1332
156	1346
156	1394
156	1426
156	1429
156	1481
156	1492
156	1497
156	1548
156	1672
156	1702
156	1753
156	1914
156	2105
156	2148
156	2291
156	2300
156	2345
156	2350
